rowID	p_T21vsControl	fc_T21vsControl	Symbol
340596	0.999967835	-1.287755986	LHFPL1
340602	0.649694308	1.098582249	EZHIP
340654	0.999978683	-1.028839027	LIPM
340665	0.999478603	-1.006462601	CYP26C1
340706	0.783885182	-1.198990477	VWA2
340719	0.912228292	-1.019776121	NANOS1
340745	0.769058819	1.075572718	LRIT2
340784	0.964049621	-1.119348245	HMX3
340811	0.497730263	1.121460814	AKR1C8
340900	0.496168191	-1.110382865	EBLN1
340980	0.678817414	-1.028673174	OR52B6
340990	0.91310482	-1.041384545	OTOG
341019	0.999998847	1.073047863	DCDC1
341032	0.873163384	-1.110935297	POU2AF2
341056	0.999771243	-1.026905506	SAE1P1
341116	0.981242614	-1.011073369	MS4A10
341152	0.68890488	1.012724957	OR2AT4
341208	0.747194129	-1.130376698	HEPHL1
341276	0.998657602	1.003879035	OR10A2
341277	0.144094822	-1.345615816	OVCH2
341346	0.307992643	-1.04295041	SMCO2
341350	0.745822867	-1.009545307	OVCH1
341359	0.414654385	-1.100502993	SYT10
341392	0.999867541	-1.085273558	ACSM4
341405	0.872219356	-1.087687135	ANKRD33
341416	0.44642473	-1.086977173	OR6C2
341418	0.997960087	-1.012770171	OR6C4
341567	0.809337607	1.020028237	H1-7
341568	0.879332023	1.042800051	OR8S1
341640	0.57997553	-1.067248979	FREM2
341676	0.999619001	1.01498172	NEK5
3416	0.572826371	-1.077584932	IDE
341799	0.91521262	-1.076071833	OR6S1
3417	0.996060683	1.092821527	IDH1
341880	0.910743967	-1.040503228	SLC35F4
341883	0.920361185	-1.018457411	LRRC9
3418	0.52226903	-1.507150491	IDH2
341947	0.957927102	1.131997831	COX8C
3419	0.990569686	-1.055846025	IDH3A
341	0.29783928	1.659929003	APOC1
342035	0.956857736	1.043206869	GLDN
342096	0.751383315	1.290674093	GOLGA6A
3420	0.933919236	-1.107526462	IDH3B
342125	0.948260108	1.007436868	TMC3
342132	0.99565193	-1.023465899	ZNF774
342184	0.35073085	-1.482128401	FMN1
3421	0.671234277	-1.109343132	IDH3G
3422	0.013207303	1.322722191	IDI1
342346	0.997067699	-1.058402713	C16orf96
342357	0.401664669	-1.027286357	ZKSCAN2
342371	0.9871111	1.068827367	ATXN1L
342372	0.584843154	1.031789343	PKD1L3
3423	0.989196847	-1.107293255	IDS
342510	0.875898315	1.031315523	CD300E
342527	0.766441096	-1.029629875	SMTNL2
342538	0.906198762	-1.04762174	NACA2
342574	0.989462581	-1.046160577	KRT27
3425	0.281793913	1.190484408	IDUA
342618	0.886639237	1.020906906	SLFN14
342666	0.989108843	-1.036663623	LRRC37A11P
342667	0.624361818	1.146698217	STAC2
3426	0.148642478	-1.21164587	CFI
342850	0.66015925	1.055128845	ANKRD62
342865	0.685375767	1.013407253	VSTM2B
342892	0.088517923	1.070724091	ZNF850
342897	0.312759018	-1.059232808	NCCRP1
342898	0.144061278	1.217613799	SYCN
3428	0.234360628	-1.211297752	IFI16
342900	0.99890256	-1.131247739	LEUTX
342908	0.674755537	1.567803913	ZNF404
342909	0.999924683	1.006407587	ZNF284
342918	0.142204607	-1.23078652	C19orf81
342926	0.994286226	-1.084832503	ZNF677
342933	0.903375237	1.028210018	ZSCAN5B
342945	0.993938348	1.042775413	ZSCAN22
342977	0.99952407	1.032465384	NANOS3
342979	0.782650413	1.075932474	PALM3
3429	0.180317481	1.824495482	IFI27
342	0.670132211	-1.144535142	APOC1P1
343035	0.867855546	-1.101427374	RD3
343066	0.620695494	-1.090591534	AADACL4
343069	0.999999187	-1.026966442	HNRNPCL1
343071	0.992029253	-1.300035151	PRAMEF10
343099	0.90169715	-1.044995794	CCDC18
3430	0.166723471	-1.124816198	IFI35
343169	0.991833787	1.050082696	OR6F1
343171	0.487211053	1.2179584	OR2W3
343172	0.996915385	-1.051904726	OR2T8
343173	0.992786636	1.038055631	OR2T3
3431	0.951151614	1.002729144	SP110
343263	0.999999694	1.010776409	MYBPHL
3433	0.872534879	1.105844585	IFIT2
343406	0.770049156	1.07164577	OR10R2
343413	0.912047023	-1.030600505	FCRL6
343450	0.119506924	-1.055014183	KCNT2
343472	0.291439734	1.351449496	BARHL2
343477	0.999954999	1.017730464	HSP90B3P
3434	0.999489853	1.119305754	IFIT1
343505	0.276705442	1.317171871	NBPF7P
343521	0.005539668	1.255025198	DYNLT4
343563	0.94485742	-1.054323253	OR2T29
343578	0.13654068	-1.006340986	ARHGAP40
343637	0.999935379	-1.008261235	RSPO4
343641	0.973702205	-1.054619822	TGM6
343702	0.844822523	1.08914527	XKR7
3437	0.999925362	1.527252649	IFIT3
343930	0.991833905	-1.068922554	MSGN1
343990	0.684846408	-1.064936204	CRACDL
343	0.704139091	1.077055984	AQP8
344018	0.999917972	-1.082952216	FIGLA
344022	0.940627409	1.036799818	NOTO
3440	0.724487897	1.035513806	IFNA2
344148	0.94901487	-1.203224573	NCKAP5
344167	0.871277907	1.05939775	FOXI3
344191	0.998005232	-1.099595045	EVX2
3441	0.9999853	-1.017949373	IFNA4
3442	0.962273926	-1.111092056	IFNA5
344387	0.998689168	1.117184496	CDKL4
344405	0.682227023	-1.025906189	PRORSD1P
344454	0.890860905	-1.024713124	AOX2P
3444	0.632276365	-1.085312344	IFNA7
344558	0.983438729	-1.069778455	SH3RF3
344561	0.989658985	-1.098427967	GPR148
344595	0.001580935	1.471230606	DUBR
3445	0.999928864	1.033777723	IFNA8
344657	0.981698353	1.090742656	LRRIQ4
344658	0.994022431	-1.008616281	SAMD7
3446	0.999898263	-1.005575586	IFNA10
344752	0.374899456	-1.179015096	AADACL2
344758	0.999932473	1.000989552	GPR149
344787	0.999729626	1.064733938	ZNF860
3447	0.217553733	1.124902335	IFNA13
344805	0.390571104	-1.226123633	TMPRSS7
344807	0.904520026	1.013113728	CD200R1L
344838	0.930202268	1.063199217	PAQR9
344875	0.997973337	-1.030300663	COL6A4P1
344887	0.284306858	1.259296841	NMRAL2P
344892	0.971802205	-1.125246148	RTP2
3448	0.687805737	1.058640413	IFNA14
344901	0.999807995	-1.052135411	OSTN
344905	0.976019824	-1.013007635	ATP13A5
344967	0.999981802	1.037430802	LOC344967
3449	0.951397115	-1.11226523	IFNA16
345051	0.980374872	1.009289775	REELD1
345062	0.31451064	-1.008391653	PRSS48
345079	0.423621751	1.226806338	SOWAHB
345193	0.998939143	1.012009737	LRIT3
3451	0.609602213	-1.144320976	IFNA17
345222	0.729586507	-1.103982154	MSANTD1
345274	0.999192571	1.048977559	SLC10A6
345275	0.740768903	1.086822994	HSD17B13
3452	0.614032467	-1.073167846	IFNA21
3453	0.999995076	1.020175027	IFNA22P
345456	0.858857849	1.036256218	PFN3
345462	0.936613838	1.057343702	ZNF879
3454	0.005165795	1.599458352	IFNAR1
345557	0.917781435	1.035837383	PLCXD3
3455	0.972339314	1.571627387	IFNAR2
345611	0.999900433	-1.030775651	IRGM
345630	0.928341326	1.017918216	FBLL1
345643	0.999886788	1.039044271	MCIDAS
345651	0.959009393	-1.510421552	ACTBL2
3456	0.136130516	-1.179356184	IFNB1
345757	0.440894071	-1.033423567	FAM174A
345778	0.997862498	1.096190697	MTX3
345895	0.999999982	1.020078205	RSPH4A
3458	0.925667437	1.060917977	IFNG
345930	0.276655994	-1.179136106	ECT2L
3459	0.749284827	-1.1590363	IFNGR1
345	0.881323596	1.022221276	APOC3
346007	0.757835977	-1.044240425	EYS
3460	0.076338959	1.333279562	IFNGR2
346157	0.886555848	1.675733978	ZNF391
346171	0.967627534	-1.319359662	ZFP57
346288	0.698811604	-1.170425138	SEPTIN14
346389	0.075997946	1.071269154	MACC1
346517	0.975521029	1.300596554	OR6V1
346525	0.890613959	1.018979345	OR2A12
346528	0.000514327	-1.326932572	OR2A1
346562	0.379949758	-1.235159925	GNAT3
346606	0.904762303	-1.033865725	MOGAT3
346653	0.334951716	-1.455429678	GARIN1A
346673	0.904717858	-1.09029475	STRA8
346689	0.491700022	-1.075440475	KLRG2
3467	0.944822601	-1.015727611	IFNW1
347051	0.750579892	1.391303619	SLC10A5
347088	0.997891334	-1.135876696	ADGRD2
347127	0.990957097	1.012174441	SPATA31D5P
347148	0.545229962	1.145315337	QRFP
347168	0.975208773	1.010127544	OR1J1
347169	0.569927182	-1.177080427	OR1B1
347240	0.89317712	1.004416424	KIF24
347252	0.97643667	1.025823081	IGFBPL1
347273	0.955499702	-1.269704354	CAVIN4
347344	0.643631361	-1.006220701	ZNF81
347365	0.995756837	-1.064504473	ITIH6
347404	0.552799217	-1.075984446	LANCL3
347411	0.167054933	1.254349537	MPC1L
347442	0.500536912	1.178814313	DCAF8L2
347454	0.845562675	-1.061688745	SOWAHD
347468	0.640366324	-1.034692426	OR13H1
347475	0.952902267	-1.0438963	CCDC160
347487	0.999993793	-1.014499316	CXorf66
347516	0.762975399	-1.140250034	DGAT2L6
347517	0.936461704	1.102411137	RAB41
347527	0.222495278	1.176369489	ARSH
3475	0.999226825	1.124455312	IFRD1
347689	0.095392022	1.380321074	SOX2-OT
347694	0.999164365	1.007099541	ECEL1P2
3476	0.742720369	1.177229965	IGBP1
347730	0.988131964	-1.12112904	LRRTM1
347731	0.999936888	1.234148694	LRRTM3
347732	0.576194408	1.23714607	CATSPER3
347733	0.191063132	2.074197635	TUBB2B
347734	0.224734704	1.004156271	SLC35B2
347735	0.923464286	1.11381881	SERINC2
347736	0.404718666	-1.091342795	NME9
347741	0.729456339	-1.105112317	OTOP3
347744	0.999982603	1.258726884	C6orf52
347745	0.29613074	1.120210133	PWAR4
347746	0.545451439	-1.007676532	PWARSN
347853	0.779070056	1.043439738	TBX10
347862	0.579376759	1.153613473	GATD1
347902	0.999416548	1.959109346	AMIGO2
347918	0.790358577	1.050638581	EP400P1
3479	0.998130296	1.009509335	IGF1
347	0.023172905	2.252791675	APOD
348013	0.861429562	1.221190969	TMEM255B
348021	0.925930352	1.013110797	LINC00442
348093	0.995446517	-1.545960078	RBPMS2
348094	0.819359237	-1.105710837	ANKDD1A
3480	0.619952673	1.099111591	IGF1R
348110	0.152367852	-1.251959523	ARPIN
348120	0.979932407	-1.017836596	LINC01193
348158	0.999981005	1.068496512	ACSM2B
348174	0.953497735	1.082314426	CLEC18A
348180	0.204662503	1.133544911	CTU2
3481	0.878583584	1.145410446	IGF2
348235	0.431856587	-1.623260257	SKA2
348254	0.000663462	1.087648125	CCDC144CP
348262	0.99979725	-1.323155557	MCRIP1
3482	0.59607038	-1.225880476	IGF2R
348303	0.99550772	-1.081788398	SELENOV
348327	0.564675793	1.102464194	ZNF530
348378	0.585915479	1.134669434	SHISAL2A
3483	0.01772808	-1.24376201	IGFALS
348487	0.778853147	-1.245416211	FAM131C
3484	0.737353518	-1.025290861	IGFBP1
3485	0.932105479	1.067697018	IGFBP2
348645	0.999047666	-1.113424213	MIR3667HG
348654	0.859862864	1.020696173	GEN1
3486	0.999864726	-1.225147869	IGFBP3
348738	0.887961202	1.006347366	row11361
348751	0.456522576	1.539411129	FTCDNL1
348761	0.183682774	-1.233396699	SPATA3-AS1
348793	0.917625096	-1.031043391	WDR53
3487	0.998662831	1.050591069	IGFBP4
348801	0.999985472	-1.004725093	LNP1
348807	0.894736932	1.04594211	CFAP100
348808	0.751522878	1.20158235	NPHP3-AS1
348825	0.994237211	-1.008584832	TPRXL
348840	0.754614777	1.203101578	ANKRD18DP
3488	0.925470802	-2.290818419	IGFBP5
348926	0.108509651	1.048004574	FAM86EP
348932	0.646938985	1.035056388	SLC6A18
348938	0.111780136	-1.597059059	NIPAL4
348980	0.858844185	-1.121595191	HCN1
348995	0.987956417	1.134993905	NUP43
3489	0.468723144	1.006548184	IGFBP6
348	0.993828667	1.152486567	APOE
349075	0.570945213	1.31937451	ZNF713
3490	0.995336068	-1.066442347	IGFBP7
349114	0.573484706	1.249398999	LINC00265
349136	0.583274185	-1.026380147	WDR86
349149	0.598237632	-1.168006674	GJC3
349152	0.993677804	1.393068164	DPY19L2P2
349160	0.561094284	-1.131085861	LOC349160
3491	0.995101197	1.034952962	CCN1
3493	0.981461978	-1.152650384	IGHA1
349408	0.610171027	-1.099045744	TLR8-AS1
3494	0.73369917	1.052386173	IGHA2
349565	0.914354953	1.100089524	NMNAT3
3495	0.886283791	1.014568523	IGHD
349633	0.750733959	1.219024166	PLET1
349667	0.974746551	1.096109739	RTN4RL2
3497	0.891219277	1.067086374	IGHE
3498	0.530833602	1.060200836	IGHEP1
34	0.170847886	-1.079453109	ACADM
3501	0.942735842	-1.041402796	IGHG2
3502	0.958891832	1.097429912	IGHG3
350383	0.964618636	1.125156506	GPR142
3503	0.58621298	-1.188600285	IGHG4
3507	0.934986493	-1.039072875	IGHM
3508	0.710535085	-1.095857646	IGHMBP2
350	0.993722488	1.05536712	APOH
3512	0.431029651	1.191736497	JCHAIN
3514	0.913377952	1.024723987	IGKC
3516	0.999510012	1.189797385	RBPJ
351	0.651762476	1.146246186	APP
352887	0.779999229	-1.00407404	GYG2P1
352909	0.964627021	-1.169679954	DNAAF3
352954	0.570543811	-1.078097095	CASTOR3P
352961	0.486365221	-1.167787305	HCG26
352999	0.918238039	1.062664271	C6orf58
353088	0.409884644	-1.228531064	ZNF429
353116	0.906439981	1.075075945	RILPL1
353131	0.967814867	-1.046543743	LCE1A
353132	0.994844782	1.004095981	LCE1B
353133	0.9819623	1.034419595	LCE1C
353135	0.76712314	1.05548102	LCE1E
353137	0.687762097	-1.154611399	LCE1F
353139	0.999372432	1.04697144	LCE2A
353140	0.380681363	-4.058683879	LCE2C
353141	0.990824342	1.038708628	LCE2D
353142	0.567702452	-1.048610536	LCE3A
353143	0.996911962	1.010259057	LCE3B
353144	0.862154677	1.181699603	LCE3C
353145	0.989106524	1.069244946	LCE3E
353149	0.989738662	-1.00380664	TBC1D26
353164	0.965641957	-1.012462516	TAS2R42
353174	0.999951196	1.00306061	ZACN
353189	0.057027813	-1.092867936	SLCO4C1
353219	0.000701178	-1.229229064	KAAG1
353238	0.999983919	1.065577887	PADI6
353274	0.9382219	1.075061865	ZNF445
353288	0.50316807	-1.086683707	KRT26
353299	0.979382739	-1.009737114	RGSL1
353322	0.843342895	1.171813801	ANKRD37
353323	0.992244767	-1.023195485	KRTAP12-2
353324	0.788275349	1.041007293	SPATA12
353332	0.993049836	1.052428196	KRTAP12-1
353333	0.994263327	-1.048652236	KRTAP10-10
353345	0.901592683	-1.148562446	GPR141
353355	0.992645937	1.114845565	ZNF233
353497	0.563999146	-1.087573641	POLN
353500	0.919531188	-1.188658022	BMP8A
353514	0.948732748	1.074669607	LILRA5
3538	0.999512278	1.006524229	IGLC2
353	0.484628977	-1.131705787	APRT
3543	0.999338899	-1.121367134	IGLL1
3547	0.999794917	-1.013098626	IGSF1
3549	0.999902	-1.054965226	IHH
354	0.952685096	-1.004688143	KLK3
3550	0.684552925	1.230013126	IK
3551	0.06855801	-1.034304608	IKBKB
3552	0.994631999	-3.195356989	IL1A
3553	0.88596518	-4.319983629	IL1B
3554	0.790501778	-1.255176436	IL1R1
3556	0.656375868	-1.110342625	IL1RAP
3557	0.466712824	-1.173226515	IL1RN
3558	0.85256778	1.015800299	IL2
3559	0.933042713	1.015695029	IL2RA
355	0.382381508	-1.058610289	FAS
3560	0.969837158	-1.1468668	IL2RB
3561	0.944562657	-1.014876689	IL2RG
3562	0.968226418	-1.025212714	IL3
3563	0.966360593	1.213920967	IL3RA
3565	0.838990252	-1.056526563	IL4
3566	0.139496421	-1.169028992	IL4R
3567	0.098356735	1.277662802	IL5
3568	0.999993055	1.020084582	IL5RA
3569	0.278382009	-3.903779409	IL6
356	0.993345197	1.039076217	FASLG
3570	0.230525918	-1.069404844	IL6R
3572	0.006155627	1.146036016	IL6ST
3574	0.117744074	-1.198332657	IL7
3575	1.29E-05	1.338829857	IL7R
3576	0.011830174	-3.067860447	CXCL8
3577	0.256973832	-1.230231007	CXCR1
3578	0.998136323	-1.022522813	IL9
3579	0.999996722	1.025576271	CXCR2
357	0.930353076	1.183420545	SHROOM2
3580	0.99516785	1.018749641	CXCR2P1
3581	0.711924206	1.100705256	IL9R
3586	0.927024129	-1.098647916	IL10
3587	0.786871218	-1.053110075	IL10RA
3588	0.003276775	1.437553114	IL10RB
3589	0.97281695	-1.340698776	IL11
358	0.659401446	-2.017355937	AQP1
3590	0.552687357	-1.034548904	IL11RA
3592	0.999415422	-1.142926361	IL12A
3593	0.77391503	-1.085340306	IL12B
3594	0.998158928	1.031904756	IL12RB1
3595	0.309439278	-1.121934859	IL12RB2
3596	0.500639815	-1.23115035	IL13
359710	0.977317285	-1.019760377	BPIFB3
3597	0.002028734	1.057306487	IL13RA1
359806	0.967485605	-1.069964727	PCNAP1
359821	0.751494174	1.110609451	MRPL42P5
359822	0.994215444	1.080773154	KCNIP4-IT1
359845	0.194675498	-1.139162756	RFLNB
3598	0.630536747	-2.192269247	IL13RA2
359948	0.631934214	1.045532646	IRF2BP2
359	0.609093619	1.178461705	AQP2
35	0.999949094	1.121591979	ACADS
360023	0.0636853	-1.263823403	ZBTB41
360030	0.588940137	-1.089259223	NANOGNB
3600	0.321338243	-1.024265709	IL15
360132	0.994439779	1.141644994	FKBP9P1
360155	0.771141236	-1.298507917	CYCSP52
3601	0.652744715	1.005828352	IL15RA
360200	0.718126915	1.012682357	TMPRSS9
360203	0.925369352	1.086875889	GLT6D1
360205	0.989759557	1.050010276	PRAC2
360226	0.997514984	1.040934047	PRSS41
3603	0.993981178	1.012512308	IL16
3604	0.908723252	1.168446755	TNFRSF9
3605	0.900680906	-1.039912583	IL17A
3606	0.664221375	1.23161902	IL18
3607	0.811708981	1.081578384	FOXK2
3608	0.991425279	1.055977262	ILF2
3609	0.565000178	-1.016809334	ILF3
360	0.574900845	1.270970179	AQP3
3611	0.931159505	-1.322127094	ILK
3612	0.989512998	-1.025022902	IMPA1
3613	0.915324034	1.639652822	IMPA2
3614	0.608630389	-1.078471857	IMPDH1
3615	0.999921653	1.333146115	IMPDH2
3617	0.724183987	-1.07834783	IMPG1
3619	0.365145316	1.191628684	INCENP
361	0.950547602	1.170449427	AQP4
3620	0.821118769	-1.046152752	IDO1
3621	0.996101184	-1.031901832	ING1
3622	0.970434976	-1.149850099	ING2
3623	0.963139439	-1.08032924	INHA
3624	0.681080057	-1.72567865	INHBA
3625	0.274459745	-1.229213369	INHBB
3626	0.976841132	1.072828972	INHBC
3627	0.99393639	-1.03830445	CXCL10
3628	0.999916786	-1.126624352	INPP1
362	0.95462205	-1.082436358	AQP5
3630	0.700337937	-1.29473934	INS
3631	0.191665054	-1.180814599	INPP4A
3632	0.184565279	-1.305132854	INPP5A
3633	0.212411442	1.088105644	INPP5B
3635	0.920067459	1.430761737	INPP5D
3636	0.66329294	-1.094027365	INPPL1
3638	0.930364518	1.010465375	INSIG1
363	0.905575494	1.159504299	AQP6
3640	0.919369329	-1.04094294	INSL3
3641	0.924481016	-1.09524759	INSL4
3642	0.692247517	-1.075830189	INSM1
3643	0.913473005	1.40612451	INSR
3645	0.994308636	1.017497793	INSRR
3646	0.908447843	1.199588766	EIF3E
364	0.73982219	1.635060576	AQP7
3651	0.929912178	-1.041252848	PDX1
3652	0.604492671	1.205384789	IPP
3653	0.048675384	1.056928206	IPW
3654	0.893268275	1.246044502	IRAK1
3655	0.933687221	1.02920648	ITGA6
3656	0.145788724	-1.169458561	IRAK2
3658	0.649901735	-1.02311982	IREB2
3659	0.969008056	1.564008575	IRF1
3660	0.999749371	-1.064277052	IRF2
3661	0.999118652	1.0911053	IRF3
3662	0.751023627	-1.183867081	IRF4
3663	0.313190178	-1.043513415	IRF5
3664	0.001834352	-1.115583053	IRF6
3665	0.519219805	-1.029184958	IRF7
3667	0.873914644	-1.230276636	IRS1
3669	0.684786505	1.062579116	ISG20
366	0.998746886	1.203570114	AQP9
3670	0.77577559	1.030308041	ISL1
3671	0.899038539	-1.261076951	ISLR
3672	0.030627251	-1.608579318	ITGA1
3673	0.814380005	-1.138240606	ITGA2
3674	0.853734739	1.196993814	ITGA2B
3675	0.022127469	-1.095063816	ITGA3
3676	0.015850676	-1.306426876	ITGA4
3678	0.005576927	-1.196348496	ITGA5
3679	0.896568877	-1.573701963	ITGA7
367	0.937871418	-1.050411059	AR
3680	0.924106255	1.099287425	ITGA9
3681	0.943185409	-1.010319092	ITGAD
3682	0.992530423	1.080646013	ITGAE
3683	0.936976563	1.133681243	ITGAL
3684	0.63377229	1.133151486	ITGAM
3685	0.023242322	-1.132323103	ITGAV
3687	0.996214677	1.02759392	ITGAX
3688	0.716076113	-1.190867178	ITGB1
3689	0.77755201	-1.106246694	ITGB2
368	0.687278029	-1.230578993	ABCC6
3690	0.042292064	-1.618791233	ITGB3
3691	0.071613786	1.07588691	ITGB4
3692	0.184997869	-1.107319809	EIF6
3693	0.398101592	-1.16266225	ITGB5
3694	2.76E-05	1.03165396	ITGB6
3695	0.991727674	1.084275473	ITGB7
3696	1.03E-05	1.103642091	ITGB8
3697	0.849021593	1.183399335	ITIH1
3698	0.675624112	-1.152226372	ITIH2
3699	0.820991046	-1.369946638	ITIH3
369	0.642134153	-1.042292897	ARAF
36	0.974414459	1.134274628	ACADSB
3700	0.996196911	1.081389205	ITIH4
3702	0.985590466	-1.11450674	ITK
3703	0.479426945	1.016438655	STT3A
3704	0.465525258	-1.161690713	ITPA
3705	0.867547431	1.009409997	ITPK1
3706	0.794079849	1.207207828	ITPKA
3707	0.999987106	1.170826446	ITPKB
3708	0.028720976	1.171898284	ITPR1
3709	0.983767337	1.080522761	ITPR2
3710	0.018817481	1.622886428	ITPR3
3712	0.999913444	1.03780912	IVD
3713	0.996854465	-1.123156942	IVL
3714	0.799591639	1.053715255	JAG2
3716	0.517296104	-1.048331157	JAK1
3717	0.715854484	1.274191112	JAK2
3718	0.721661569	1.17606904	JAK3
3720	0.998741848	-1.054244813	JARID2
3725	0.947122865	-1.012766909	JUN
3726	0.579042002	1.144871272	JUNB
3727	0.998134109	1.09170568	JUND
3728	0.928872796	-1.206007431	JUP
372	0.540602161	-1.041595681	ARCN1
3730	0.999999758	-1.059130831	ANOS1
373156	0.164151022	1.112528823	GSTK1
3732	0.637029243	-1.236932129	CD82
373509	0.660602912	1.00340772	USP50
3735	0.969536927	1.104976211	KARS1
3736	0.747522749	1.274942484	KCNA1
3737	0.996668371	-1.04167427	KCNA2
373861	0.976444708	1.02012328	H1-9P
373863	0.153860999	1.306589362	DND1
3738	0.984448311	-1.008225045	KCNA3
3739	0.99971109	-1.036613069	KCNA4
373	0.707527099	-1.021536732	TRIM23
3741	0.998529976	1.029024046	KCNA5
374291	0.947800727	-1.209493513	NDUFS7
3742	0.526774743	1.051750752	KCNA6
374308	1	1.118851075	PTCHD3
374354	0.900769898	-1.007151743	NHLRC2
374355	0.97015536	1.013547888	CCDC172
374378	0.260662222	-2.152273655	GALNT18
374383	0.426301729	1.258748265	NCR3LG1
374387	0.952596223	-1.144491183	LINC02716
374393	0.999979183	1.021353382	FAM111B
374395	0.043678474	1.193978879	TMEM179B
3743	0.876794758	1.037272397	KCNA7
374403	0.984554842	1.020882308	TBC1D10C
374407	0.94065129	1.053335337	DNAJB13
374443	0.580288031	1.39264479	LOC374443
374454	0.960955976	-1.085328493	KRT77
